# time f200lp f300x f350lp f475x f600lp f850lp f218w f225w f275w f336w f390w f438w f475w f555w f606w f625w f775w f814w f105w f110w f125w f140w f160w f070w f090w f115w f150w f150w2 f200w f277w f322w2 f356w f444w f0560w f0770w f1000w
-1.95 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.85 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.75 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.65 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.55 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.45 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.35 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.25 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.15 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.95 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.85 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.75 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.65 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.55 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.45 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.35 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.25 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.15 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-0.05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
10.75 -8.659 0.618 -9.161 -5.893 -10.242 -11.54 1.2 0.003 1.125 2.908 5.384 3.841 -4.362 -6.462 -7.906 -8.29 -10.096 -10.615 -12.394 -12.838 -13.182 -13.239 -13.289 -9.474 -13.331 -12.828 -13.308 -13.963 -13.87 -14.043 -13.589 -12.824 -11.299 -11.621 -11.045 -10.703
10.85 -8.632 0.648 -9.135 -5.732 -10.22 -11.506 1.257 0.032 1.149 2.985 5.471 4.255 -4.279 -6.306 -7.672 -8.052 -10.142 -10.614 -12.34 -12.775 -13.111 -13.179 -13.226 -9.449 -13.284 -12.751 -13.252 -13.918 -13.841 -14.017 -13.55 -12.737 -11.357 -11.669 -11.131 -10.352
10.95 -8.596 0.68 -9.099 -5.572 -10.187 -11.474 1.278 0.067 1.179 3.068 5.445 3.92 -4.569 -6.162 -7.79 -8.177 -10.049 -10.554 -12.259 -12.718 -13.048 -13.11 -13.109 -9.422 -13.273 -12.689 -13.146 -13.884 -13.807 -13.987 -13.525 -12.73 -11.251 -11.753 -10.987 -10.814
11.05 -8.536 0.727 -9.038 -5.819 -10.116 -11.429 1.301 0.11 1.23 3.196 5.519 4.207 -4.642 -6.347 -7.58 -7.948 -9.997 -10.518 -12.208 -12.655 -12.984 -13.036 -13.048 -9.261 -13.238 -12.639 -13.079 -13.844 -13.806 -13.948 -13.479 -12.666 -11.17 -11.709 -11.047 -10.622
11.15 -8.553 0.713 -9.055 -5.974 -10.132 -11.394 1.33 0.116 1.236 3.054 5.076 -2.857 -4.788 -6.514 -7.763 -8.149 -10.057 -10.515 -12.149 -12.585 -12.9 -12.985 -13.004 -9.347 -13.182 -12.563 -13.031 -13.798 -13.775 -13.893 -13.421 -12.599 -11.15 -11.711 -10.936 -10.801
11.25 -8.501 0.77 -9.003 -5.683 -10.084 -11.342 1.365 0.165 1.273 3.278 5.691 4.269 -4.719 -6.231 -7.57 -7.96 -10.029 -10.48 -12.128 -12.542 -12.862 -12.937 -12.959 -9.279 -13.149 -12.523 -12.98 -13.763 -13.759 -13.845 -13.375 -12.564 -11.056 -11.669 -10.968 -10.666
11.35 -8.473 0.8 -8.975 -5.662 -10.055 -11.266 1.415 0.223 1.328 3.144 0.141 -2.802 -4.002 -6.214 -7.688 -8.087 -10.031 -10.431 -12.073 -12.49 -12.814 -12.85 -12.823 -9.375 -13.133 -12.463 -12.875 -13.721 -13.716 -13.848 -13.361 -12.484 -11.064 -11.648 -10.915 -10.888
11.45 -8.48 0.809 -8.982 -5.487 -10.07 -11.251 1.431 0.207 1.312 3.122 5.433 4.324 -4.483 -6.056 -7.563 -7.942 -10.105 -10.481 -12.008 -12.43 -12.747 -12.781 -12.761 -9.355 -13.119 -12.399 -12.805 -13.693 -13.68 -13.818 -13.333 -12.461 -11.047 -11.798 -10.99 -10.899
11.55 -8.426 0.879 -8.929 -5.526 -10.014 -11.166 1.501 0.282 1.395 3.143 5.663 2.804 -4.463 -6.104 -7.674 -8.067 -10.029 -10.416 -11.906 -12.366 -12.707 -12.757 -12.758 -9.385 -13.05 -12.341 -12.791 -13.665 -13.644 -13.818 -13.323 -12.409 -11.056 -11.52 -10.845 -10.811
11.65 -8.405 0.897 -8.908 -5.448 -9.991 -11.129 1.512 0.298 1.395 3.187 5.606 4.5 -4.121 -6.007 -7.456 -7.838 -10.089 -10.422 -11.882 -12.317 -12.647 -12.675 -12.661 -9.338 -13.043 -12.305 -12.699 -13.627 -13.62 -13.773 -13.272 -12.341 -10.901 -11.72 -10.801 -10.893
11.75 -8.408 0.89 -8.91 -5.973 -9.979 -11.09 1.526 0.314 1.412 3.104 5.379 4.078 -5.081 -6.504 -7.76 -8.113 -10.045 -10.384 -11.83 -12.264 -12.594 -12.613 -12.571 -9.332 -13.006 -12.232 -12.631 -13.585 -13.583 -13.718 -13.227 -12.332 -10.838 -11.596 -10.988 -10.977
11.85 -8.38 0.927 -8.882 -5.916 -9.95 -11.073 1.561 0.344 1.441 3.064 5.462 4.435 -4.66 -6.455 -7.725 -8.106 -10.007 -10.363 -11.783 -12.201 -12.527 -12.546 -12.525 -9.335 -12.97 -12.21 -12.567 -13.549 -13.535 -13.71 -13.201 -12.239 -10.754 -11.567 -10.864 -10.955
11.95 -8.383 0.887 -8.885 -5.746 -9.961 -11.14 1.483 0.315 1.416 3.192 4.02 -3.644 -4.653 -6.295 -7.651 -8.05 -9.936 -10.373 -11.803 -12.178 -12.475 -12.472 -12.434 -9.303 -12.941 -12.17 -12.483 -13.521 -13.545 -13.672 -13.169 -12.231 -10.721 -11.481 -10.838 -11.028
12.05 -8.39 0.886 -8.893 -5.558 -9.976 -11.101 1.498 0.301 1.408 3.149 4.484 -2.875 -4.675 -6.113 -7.547 -7.907 -10.055 -10.421 -11.645 -12.05 -12.351 -12.354 -12.31 -9.267 -12.93 -12.026 -12.377 -13.481 -13.507 -13.654 -13.148 -12.19 -10.755 -11.537 -10.727 -10.951
12.15 -8.397 0.909 -8.899 -5.733 -9.974 -11.068 1.527 0.315 1.427 3.148 5.68 4.46 -4.588 -6.275 -7.553 -7.927 -10.107 -10.432 -11.646 -12.044 -12.349 -12.339 -12.25 -9.337 -12.9 -12.026 -12.318 -13.456 -13.49 -13.634 -13.115 -12.116 -10.711 -11.365 -10.797 -11.124
12.25 -8.354 0.956 -8.857 -5.563 -9.938 -11.06 1.583 0.358 1.468 3.171 5.474 4.528 -4.142 -6.134 -7.621 -8.026 -9.997 -10.361 -11.606 -11.979 -12.263 -12.264 -12.192 -9.321 -12.867 -11.961 -12.236 -13.41 -13.443 -13.59 -13.085 -12.155 -10.605 -11.451 -10.632 -11.136
12.35 -8.341 0.956 -8.843 -6.034 -9.906 -10.957 1.579 0.398 1.494 3.335 5.106 -2.883 -5.119 -6.565 -7.759 -8.132 -10.002 -10.319 -11.532 -11.913 -12.207 -12.192 -12.084 -9.306 -12.847 -11.917 -12.148 -13.379 -13.395 -13.59 -13.053 -11.982 -10.489 -11.55 -10.686 -11.167
12.45 -8.345 0.981 -8.848 -5.841 -9.92 -10.948 1.62 0.398 1.503 3.248 5.317 4.533 -4.423 -6.396 -7.691 -8.097 -10.047 -10.349 -11.484 -11.846 -12.132 -12.1 -12.007 -9.36 -12.815 -11.834 -12.076 -13.345 -13.364 -13.559 -13.014 -11.901 -10.527 -11.502 -10.759 -11.068
12.55 -8.282 1.025 -8.785 -5.741 -9.856 -10.893 1.629 0.435 1.54 3.241 5.642 4.512 -4.513 -6.281 -7.522 -7.903 -10.007 -10.316 -11.452 -11.811 -12.117 -12.056 -11.951 -9.241 -12.806 -11.796 -12.033 -13.325 -13.342 -13.549 -13.017 -11.957 -10.483 -11.483 -10.741 -11.225
12.65 -8.268 0.986 -8.77 -5.891 -9.834 -10.854 1.6 0.464 1.586 3.162 -2.099 -2.559 -4.874 -6.404 -7.658 -8.027 -9.975 -10.29 -11.305 -11.72 -12.028 -11.991 -11.862 -9.254 -12.777 -11.691 -11.954 -13.287 -13.274 -13.531 -12.991 -11.897 -10.52 -11.453 -10.766 -11.058
12.75 -8.269 1.039 -8.771 -5.873 -9.839 -10.866 1.649 0.454 1.577 3.233 5.509 4.539 -4.744 -6.412 -7.656 -8.022 -9.965 -10.292 -11.247 -11.649 -11.946 -11.914 -11.83 -9.218 -12.755 -11.619 -11.897 -13.237 -13.211 -13.515 -12.954 -11.76 -10.361 -11.505 -10.746 -11.112
12.85 -8.243 1.028 -8.746 -5.58 -9.822 -10.831 1.68 0.486 1.587 3.206 2.983 -3.791 -4.392 -6.116 -7.556 -7.944 -9.985 -10.267 -11.255 -11.594 -11.862 -11.786 -11.675 -9.235 -12.709 -11.584 -11.77 -13.207 -13.198 -13.476 -12.919 -11.746 -10.343 -11.429 -10.628 -11.006
12.95 -8.267 1.048 -8.77 -5.665 -9.846 -10.784 1.694 0.482 1.589 3.206 4.842 -2.57 -4.357 -6.218 -7.62 -8.009 -10.051 -10.3 -11.22 -11.553 -11.817 -11.754 -11.641 -9.291 -12.672 -11.563 -11.724 -13.175 -13.148 -13.427 -12.866 -11.672 -10.381 -11.43 -10.48 -11.18
13.05 -8.269 0.926 -8.771 -5.868 -9.837 -10.84 1.584 0.462 1.573 3.214 -2.07 -3.241 -4.884 -6.392 -7.696 -8.067 -9.98 -10.288 -11.16 -11.492 -11.756 -11.636 -11.494 -9.211 -12.673 -11.479 -11.586 -13.143 -13.102 -13.434 -12.866 -11.637 -10.311 -11.379 -10.455 -11.147
13.15 -8.252 1.052 -8.754 -5.87 -9.819 -10.74 1.708 0.506 1.609 3.127 2.602 -2.5 -4.747 -6.392 -7.636 -7.999 -10.052 -10.287 -11.049 -11.392 -11.652 -11.587 -11.471 -9.257 -12.675 -11.367 -11.55 -13.127 -13.086 -13.421 -12.852 -11.623 -10.191 -11.391 -10.642 -11.281
13.25 -8.234 1.085 -8.736 -5.702 -9.807 -10.737 1.72 0.512 1.614 3.258 5.605 1.721 -4.559 -6.25 -7.501 -7.868 -10.041 -10.284 -11.062 -11.369 -11.604 -11.554 -11.454 -9.208 -12.653 -11.363 -11.491 -13.094 -13.06 -13.412 -12.844 -11.615 -10.148 -11.404 -10.577 -11.231
13.35 -8.265 1.04 -8.768 -5.674 -9.843 -10.773 1.692 0.474 1.59 3.454 3.518 -2.506 -4.749 -6.236 -7.669 -8.061 -10.025 -10.307 -10.943 -11.289 -11.539 -11.515 -11.42 -9.276 -12.633 -11.257 -11.449 -13.068 -13.017 -13.381 -12.81 -11.558 -10.192 -11.314 -10.691 -11.183
13.45 -8.246 1.086 -8.749 -5.937 -9.809 -10.729 1.71 0.514 1.616 3.221 5.28 4.583 -4.81 -6.462 -7.647 -8.012 -10.023 -10.28 -10.973 -11.265 -11.488 -11.408 -11.259 -9.294 -12.62 -11.26 -11.331 -13.049 -12.975 -13.362 -12.79 -11.546 -10.134 -11.385 -10.61 -11.323
13.55 -8.196 1.075 -8.698 -5.807 -9.763 -10.701 1.724 0.555 1.652 3.437 -1.835 -2.277 -4.482 -6.341 -7.577 -7.978 -9.97 -10.23 -10.965 -11.242 -11.471 -11.348 -11.196 -9.176 -12.566 -11.203 -11.286 -13.004 -12.931 -13.342 -12.761 -11.469 -10.158 -11.194 -10.324 -11.184
13.65 -8.225 1.032 -8.727 -5.921 -9.788 -10.735 1.668 0.51 1.62 3.44 -1.823 -2.239 -5.233 -6.43 -7.606 -7.953 -9.998 -10.272 -10.836 -11.172 -11.408 -11.295 -11.106 -9.179 -12.597 -11.126 -11.204 -13.003 -12.934 -13.345 -12.76 -11.448 -10.025 -11.28 -10.415 -11.294
13.75 -8.178 1.125 -8.68 -5.577 -9.753 -10.653 1.759 0.577 1.691 3.294 -0.616 -2.388 -4.337 -6.128 -7.553 -7.943 -9.977 -10.227 -10.816 -11.126 -11.358 -11.266 -11.067 -9.184 -12.581 -11.109 -11.147 -12.984 -12.906 -13.342 -12.743 -11.34 -9.918 -11.323 -10.565 -11.402
13.85 -8.173 1.15 -8.676 -5.308 -9.758 -10.713 1.753 0.556 1.68 3.314 5.715 4.652 -3.956 -5.896 -7.472 -7.86 -9.942 -10.236 -10.793 -11.092 -11.314 -11.205 -11.014 -9.196 -12.533 -11.073 -11.085 -12.936 -12.826 -13.282 -12.689 -11.33 -9.923 -11.256 -10.307 -11.401
13.95 -8.177 1.131 -8.68 -5.54 -9.754 -10.704 1.758 0.554 1.682 3.386 5.645 -2.185 -4.145 -6.096 -7.478 -7.874 -9.96 -10.239 -10.782 -11.074 -11.289 -11.184 -10.995 -9.154 -12.552 -11.033 -11.083 -12.932 -12.787 -13.269 -12.673 -11.296 -9.952 -11.279 -10.568 -11.426
14.05 -8.176 1.114 -8.679 -5.645 -9.75 -10.594 1.76 0.597 1.71 3.162 -1.666 -3.018 -4.747 -6.182 -7.604 -7.962 -10.016 -10.219 -10.677 -10.952 -11.141 -11.049 -10.925 -9.234 -12.511 -10.902 -10.985 -12.901 -12.776 -13.273 -12.668 -11.243 -9.874 -11.28 -10.568 -11.151
14.15 -8.153 1.145 -8.656 -5.66 -9.724 -10.605 1.743 0.591 1.705 3.429 1.75 -2.943 -4.372 -6.194 -7.521 -7.918 -9.955 -10.208 -10.667 -10.962 -11.183 -11.044 -10.829 -9.14 -12.5 -10.958 -10.918 -12.877 -12.75 -13.249 -12.646 -11.217 -9.742 -11.258 -10.536 -11.305
14.25 -8.159 1.148 -8.662 -5.551 -9.735 -10.666 1.76 0.572 1.692 3.397 5.398 -2.12 -4.241 -6.109 -7.509 -7.91 -9.933 -10.215 -10.609 -10.902 -11.104 -11.013 -10.863 -9.129 -12.505 -10.842 -10.932 -12.864 -12.702 -13.222 -12.624 -11.219 -9.858 -11.171 -10.357 -11.581
14.35 -8.137 1.171 -8.64 -5.809 -9.699 -10.57 1.83 0.632 1.757 3.286 -0.628 -2.299 -4.526 -6.325 -7.567 -7.941 -9.95 -10.181 -10.6 -10.857 -11.046 -10.988 -10.907 -9.168 -12.483 -10.87 -10.917 -12.844 -12.691 -13.198 -12.608 -11.268 -9.609 -11.257 -10.563 -11.403
14.45 -8.158 -0.642 -8.661 -5.606 -9.731 -10.67 1.769 0.567 1.623 -1.815 2.781 -2.32 -4.231 -6.158 -7.53 -7.903 -9.934 -10.218 -10.608 -10.858 -11.043 -10.938 -10.776 -9.159 -12.451 -10.829 -10.83 -12.808 -12.655 -13.133 -12.545 -11.208 -9.768 -11.241 -10.381 -11.357
14.55 -8.073 1.221 -8.575 -5.816 -9.634 -10.592 1.854 0.655 1.776 3.601 5.589 -2.232 -4.938 -6.34 -7.499 -7.861 -9.809 -10.112 -10.588 -10.851 -11.046 -10.931 -10.759 -9.005 -12.438 -10.826 -10.825 -12.804 -12.635 -13.17 -12.564 -11.117 -9.836 -11.041 -10.42 -11.494
14.65 -8.148 1.153 -8.65 -5.961 -9.707 -10.649 1.794 0.594 1.708 3.474 5.483 -2.318 -4.91 -6.492 -7.607 -7.998 -9.882 -10.181 -10.56 -10.793 -10.949 -10.884 -10.773 -9.127 -12.433 -10.739 -10.821 -12.78 -12.631 -13.156 -12.536 -10.999 -9.603 -11.096 -10.398 -11.441
14.75 -8.087 1.213 -8.59 -5.746 -9.654 -10.582 1.821 0.647 1.781 3.429 0.864 -1.963 -4.742 -6.276 -7.521 -7.88 -9.837 -10.137 -10.484 -10.789 -10.993 -10.879 -10.739 -9.083 -12.417 -10.747 -10.765 -12.763 -12.603 -13.116 -12.504 -11.023 -9.645 -11.153 -10.475 -11.474
14.85 -8.058 1.212 -8.56 -5.81 -9.619 -10.535 1.835 0.684 1.802 3.569 -1.631 -2.902 -4.992 -6.314 -7.481 -7.855 -9.816 -10.106 -10.438 -10.704 -10.897 -10.8 -10.683 -9.043 -12.415 -10.71 -10.696 -12.742 -12.553 -13.12 -12.517 -11.099 -9.595 -11.25 -10.324 -11.383
14.95 -8.101 1.213 -8.604 -5.755 -9.665 -10.543 1.858 0.65 1.765 3.425 5.611 -1.751 -4.554 -6.291 -7.498 -7.878 -9.909 -10.157 -10.438 -10.737 -10.926 -10.875 -10.749 -9.099 -12.384 -10.663 -10.796 -12.718 -12.559 -13.07 -12.469 -11.065 -9.697 -11.012 -10.373 -11.451
15.05 -8.083 1.251 -8.585 -5.88 -9.643 -10.458 1.885 0.688 1.804 3.498 5.549 3.243 -4.676 -6.425 -7.613 -8.012 -9.88 -10.112 -10.429 -10.714 -10.927 -10.792 -10.576 -9.124 -12.361 -10.714 -10.628 -12.709 -12.551 -13.075 -12.46 -10.965 -9.57 -11.153 -10.391 -11.426
15.15 -8.044 1.278 -8.547 -5.81 -9.603 -10.493 1.912 0.713 1.831 3.5 5.594 4.769 -4.617 -6.343 -7.517 -7.902 -9.828 -10.084 -10.404 -10.683 -10.87 -10.783 -10.621 -9.063 -12.39 -10.619 -10.682 -12.698 -12.527 -13.079 -12.477 -11.055 -9.674 -11.06 -10.297 -11.615
15.25 -8.035 1.26 -8.537 -5.804 -9.594 -10.494 1.885 0.702 1.825 3.539 2.951 -2.232 -4.187 -6.335 -7.436 -7.838 -9.817 -10.09 -10.388 -10.654 -10.834 -10.747 -10.609 -8.97 -12.342 -10.625 -10.619 -12.664 -12.471 -13.038 -12.437 -11.003 -9.561 -11.015 -10.316 -11.49
15.35 -8.043 1.262 -8.546 -5.525 -9.615 -10.537 1.85 0.676 1.798 3.523 5.682 4.678 -4.565 -6.06 -7.318 -7.68 -9.845 -10.118 -10.359 -10.622 -10.789 -10.711 -10.528 -8.978 -12.373 -10.566 -10.572 -12.673 -12.489 -13.029 -12.433 -11.04 -9.666 -11.029 -10.466 -11.572
15.45 -8.062 1.274 -8.564 -5.753 -9.627 -10.467 1.907 0.707 1.834 3.384 5.588 4.803 -4.603 -6.303 -7.589 -7.962 -9.858 -10.104 -10.319 -10.6 -10.796 -10.709 -10.58 -9.09 -12.331 -10.565 -10.593 -12.658 -12.488 -13.015 -12.417 -11.031 -9.608 -11.007 -10.302 -11.496
15.55 -8.051 1.275 -8.553 -5.834 -9.611 -10.453 1.909 0.708 1.82 3.579 5.632 4.745 -4.827 -6.364 -7.499 -7.862 -9.862 -10.098 -10.326 -10.587 -10.765 -10.69 -10.586 -9.059 -12.319 -10.541 -10.622 -12.64 -12.436 -13.019 -12.412 -10.967 -9.607 -11.063 -10.208 -11.501
15.65 -8.02 1.309 -8.523 -5.623 -9.589 -10.454 1.933 0.735 1.856 3.502 5.75 4.794 -4.566 -6.169 -7.446 -7.816 -9.829 -10.076 -10.244 -10.525 -10.698 -10.64 -10.545 -9.07 -12.352 -10.437 -10.572 -12.621 -12.404 -12.998 -12.4 -11.013 -9.68 -11.14 -10.367 -11.569
15.75 -7.991 1.27 -8.493 -5.928 -9.544 -10.398 1.923 0.769 1.882 3.613 -1.366 -3.227 -5.102 -6.428 -7.418 -7.773 -9.798 -10.044 -10.269 -10.536 -10.737 -10.602 -10.428 -8.99 -12.316 -10.521 -10.468 -12.615 -12.424 -12.967 -12.367 -10.974 -9.647 -11.103 -10.271 -11.53
15.85 -7.998 1.307 -8.5 -5.698 -9.56 -10.472 1.925 0.736 1.86 3.581 5.675 -0.766 -4.55 -6.22 -7.291 -7.662 -9.807 -10.076 -10.249 -10.47 -10.608 -10.531 -10.446 -8.967 -12.312 -10.403 -10.482 -12.597 -12.427 -12.973 -12.364 -10.906 -9.556 -11.049 -10.293 -11.568
15.95 -7.983 1.311 -8.486 -5.473 -9.558 -10.393 1.958 0.772 1.888 3.592 -1.594 -2.083 -4.33 -6.027 -7.416 -7.817 -9.807 -10.034 -10.242 -10.489 -10.666 -10.585 -10.474 -8.998 -12.291 -10.425 -10.525 -12.577 -12.353 -12.958 -12.341 -10.823 -9.436 -11.108 -10.334 -11.495
16.05 -7.977 1.344 -8.48 -5.593 -9.544 -10.383 1.987 0.77 1.892 3.628 5.668 4.804 -4.26 -6.125 -7.345 -7.737 -9.82 -10.05 -10.159 -10.414 -10.576 -10.509 -10.446 -8.99 -12.297 -10.359 -10.462 -12.549 -12.304 -12.952 -12.345 -10.901 -9.592 -11.023 -10.164 -11.604
16.15 -7.931 1.395 -8.433 -5.686 -9.491 -10.318 2.014 0.825 1.941 3.583 5.585 4.734 -4.744 -6.214 -7.424 -7.785 -9.751 -9.974 -10.145 -10.434 -10.616 -10.503 -10.352 -8.945 -12.28 -10.369 -10.41 -12.556 -12.332 -12.93 -12.332 -10.936 -9.479 -11.079 -10.187 -11.563
16.25 -7.922 1.385 -8.425 -5.583 -9.488 -10.318 2.027 0.824 1.934 3.707 5.849 -0.78 -4.787 -6.114 -7.286 -7.64 -9.773 -9.999 -10.109 -10.359 -10.547 -10.436 -10.318 -8.923 -12.218 -10.298 -10.365 -12.512 -12.325 -12.904 -12.295 -10.811 -9.353 -10.916 -10.223 -11.447
16.35 -7.93 1.345 -8.433 -5.637 -9.494 -10.339 1.958 0.827 1.955 3.595 -1.573 -2.014 -4.491 -6.167 -7.421 -7.811 -9.728 -9.983 -10.121 -10.39 -10.583 -10.497 -10.373 -8.949 -12.23 -10.336 -10.409 -12.505 -12.272 -12.901 -12.285 -10.759 -9.352 -10.889 -10.281 -11.555
16.45 -7.967 1.34 -8.47 -5.806 -9.521 -10.358 1.987 0.795 1.91 3.489 5.478 -2.009 -4.897 -6.323 -7.426 -7.775 -9.79 -10.027 -10.083 -10.345 -10.52 -10.438 -10.312 -8.992 -12.235 -10.265 -10.364 -12.491 -12.267 -12.877 -12.272 -10.829 -9.406 -10.972 -10.139 -11.595
16.55 -7.948 1.382 -8.45 -5.754 -9.508 -10.344 2.04 0.823 1.945 3.641 5.822 -0.53 -4.474 -6.296 -7.488 -7.888 -9.733 -9.976 -10.117 -10.375 -10.545 -10.476 -10.365 -8.966 -12.223 -10.315 -10.398 -12.476 -12.26 -12.858 -12.26 -10.88 -9.36 -10.947 -10.15 -11.583
16.65 -7.875 1.416 -8.377 -5.77 -9.43 -10.31 2.047 0.872 2.005 3.771 -1.36 -1.835 -4.498 -6.285 -7.351 -7.726 -9.651 -9.925 -10.052 -10.316 -10.478 -10.411 -10.315 -8.876 -12.193 -10.284 -10.32 -12.451 -12.236 -12.827 -12.226 -10.822 -9.381 -10.825 -10.207 -11.529
16.75 -7.865 1.465 -8.367 -5.703 -9.419 -10.247 2.12 0.899 2.022 3.516 5.604 4.937 -4.584 -6.23 -7.436 -7.807 -9.669 -9.897 -10.022 -10.306 -10.491 -10.429 -10.33 -8.87 -12.189 -10.221 -10.375 -12.446 -12.236 -12.835 -12.23 -10.79 -9.429 -10.894 -10.296 -11.488
16.85 -7.899 1.418 -8.402 -5.621 -9.46 -10.272 2.035 0.851 1.975 3.623 5.606 -1.915 -4.639 -6.148 -7.363 -7.733 -9.725 -9.955 -9.979 -10.269 -10.448 -10.383 -10.243 -8.903 -12.202 -10.222 -10.281 -12.434 -12.174 -12.837 -12.229 -10.775 -9.383 -10.998 -10.097 -11.555
16.95 -7.864 1.449 -8.366 -5.6 -9.426 -10.258 2.07 0.889 2.008 3.649 5.637 -1.811 -4.656 -6.127 -7.231 -7.606 -9.695 -9.941 -9.953 -10.269 -10.46 -10.389 -10.232 -8.899 -12.179 -10.191 -10.243 -12.422 -12.176 -12.806 -12.193 -10.714 -9.222 -10.92 -10.314 -11.538
17.05 -7.842 1.482 -8.345 -5.492 -9.405 -10.212 2.111 0.917 2.052 3.573 5.702 2.131 -3.743 -6.03 -7.248 -7.652 -9.7 -9.913 -9.929 -10.235 -10.437 -10.341 -10.207 -8.841 -12.176 -10.153 -10.247 -12.416 -12.148 -12.795 -12.186 -10.729 -9.268 -10.951 -10.156 -11.628
17.15 -7.837 1.479 -8.34 -5.617 -9.395 -10.198 2.108 0.927 2.043 3.68 4.172 -1.74 -4.281 -6.146 -7.304 -7.695 -9.668 -9.895 -9.946 -10.221 -10.397 -10.332 -10.264 -8.84 -12.162 -10.149 -10.299 -12.391 -12.116 -12.806 -12.198 -10.732 -9.197 -10.91 -10.148 -11.518
17.25 -7.854 1.449 -8.356 -5.86 -9.399 -10.223 2.096 0.911 2.032 3.675 5.509 -1.725 -4.877 -6.365 -7.345 -7.697 -9.687 -9.911 -9.963 -10.222 -10.403 -10.318 -10.198 -8.82 -12.142 -10.149 -10.233 -12.379 -12.104 -12.769 -12.16 -10.691 -9.219 -10.901 -9.992 -11.604
17.35 -7.798 1.505 -8.3 -5.85 -9.342 -10.123 2.147 0.986 2.1 3.662 5.131 -2.316 -4.962 -6.363 -7.456 -7.812 -9.597 -9.816 -9.91 -10.196 -10.404 -10.298 -10.162 -8.8 -12.137 -10.149 -10.173 -12.376 -12.089 -12.774 -12.173 -10.747 -9.41 -10.898 -10.02 -11.595
17.45 -7.819 1.493 -8.321 -5.682 -9.374 -10.204 2.111 0.943 2.06 3.772 5.15 -1.648 -4.756 -6.2 -7.338 -7.698 -9.62 -9.86 -9.914 -10.204 -10.384 -10.286 -10.109 -8.828 -12.13 -10.103 -10.183 -12.36 -12.094 -12.733 -12.134 -10.732 -9.342 -10.876 -10.14 -11.521
17.55 -7.786 1.541 -8.289 -5.615 -9.342 -10.154 2.16 0.983 2.113 3.731 5.879 4.892 -4.651 -6.143 -7.207 -7.562 -9.623 -9.855 -9.852 -10.112 -10.289 -10.175 -10.098 -8.829 -12.117 -10.065 -10.111 -12.343 -12.061 -12.723 -12.128 -10.752 -9.257 -10.809 -10.115 -11.666
